trade_id,direction,entry_time,exit_time,entry_price,exit_price,pnl_pct,pnl_usd,duration_min,max_sl_level,exit_reason,entry_score
1359,LONG,2018-05-24 11:00,2018-05-24 13:55,7360.00,7496.03,1.8482,36.00,175.0,L4,"SL L4 hit (close $7,472.00)",8
1360,LONG,2018-05-24 15:15,2018-05-24 16:30,7521.20,7492.75,-0.3783,-7.37,75.0,L1,"SL L1 hit (close $7,525.01)",4
1361,LONG,2018-05-24 17:45,2018-05-24 19:30,7518.00,7563.96,0.6113,11.91,105.0,L1,"EMA new down line (2 bars, P&L=+0.61%)",7
1362,SHORT,2018-05-25 04:55,2018-05-25 07:55,7579.73,7420.43,2.1017,40.96,180.0,L4,"SL L4 hit (close $7,418.70)",6
1363,LONG,2018-05-25 08:55,2018-05-25 13:10,7440.88,7488.00,0.6333,12.35,255.0,L1,"SL L1 hit (close $7,480.26)",11
1364,LONG,2018-05-25 14:15,2018-05-25 22:45,7500.03,7345.38,-2.0620,-40.20,510.0,L1,Hard stop -2.1%,4
1365,LONG,2018-05-26 04:00,2018-05-26 08:15,7424.29,7548.27,1.6699,32.55,255.0,L3,"SL L3 hit (close $7,541.97)",8
1366,SHORT,2018-05-26 09:15,2018-05-26 10:45,7540.40,7534.01,0.0847,1.65,90.0,L1,"SL L1 hit (close $7,536.61)",4
1367,SHORT,2018-05-26 12:30,2018-05-26 23:10,7468.17,7329.18,1.8611,36.29,640.0,L3,"SL L3 hit (close $7,354.00)",15
1368,LONG,2018-05-27 04:00,2018-05-27 05:20,7287.99,7289.49,0.0206,0.40,80.0,L1,"SL L1 hit (close $7,289.14)",6
1369,SHORT,2018-05-27 06:45,2018-05-27 20:10,7289.54,7304.83,-0.2098,-4.09,805.0,L1,"SL L1 hit (close $7,314.83)",4
1370,SHORT,2018-05-28 04:00,2018-05-28 05:20,7361.17,7325.00,0.4914,9.58,80.0,L1,"SL L1 hit (close $7,341.56)",9
1371,SHORT,2018-05-28 06:20,2018-05-28 08:55,7210.25,7225.66,-0.2137,-4.17,155.0,L1,"SL L1 hit (close $7,220.54)",13
1372,SHORT,2018-05-28 10:05,2018-05-28 11:55,7215.08,7191.65,0.3247,6.33,110.0,L1,"EMA new up line (2 bars, P&L=+0.32%)",6
1373,LONG,2018-05-28 13:05,2018-05-28 15:00,7259.00,7248.03,-0.1511,-2.95,115.0,L1,"SL L1 hit (close $7,249.80)",13
1374,SHORT,2018-05-28 16:30,2018-05-28 17:30,7224.00,7213.16,0.1501,2.93,60.0,L1,"EMA new up line (3 bars, P&L=+0.15%)",7
1375,SHORT,2018-05-28 18:40,2018-05-28 23:00,7200.00,7117.91,1.1401,22.24,260.0,L3,"SL L3 hit (close $7,131.00)",8
1376,SHORT,2018-05-29 04:40,2018-05-29 05:55,7111.00,7081.03,0.4215,8.22,75.0,L1,"EMA new up line (2 bars, P&L=+0.42%)",4
1377,SHORT,2018-05-29 06:55,2018-05-29 11:00,7087.11,7286.96,-2.8199,-55.02,245.0,L1,Hard stop -2.8%,5
1378,LONG,2018-05-29 12:05,2018-05-29 14:10,7439.01,7420.00,-0.2555,-4.98,125.0,L1,"SL L1 hit (close $7,415.61)",12
1379,SHORT,2018-05-29 15:10,2018-05-30 03:10,7413.96,7499.99,-1.1604,-22.63,720.0,L1,"Time exit (720min, P&L=-1.16%)",9
1380,LONG,2018-05-30 04:10,2018-05-30 06:35,7500.57,7476.99,-0.3144,-6.13,145.0,L1,"SL L1 hit (close $7,486.00)",7
1381,LONG,2018-05-30 07:35,2018-05-30 09:15,7464.92,7465.17,0.0033,0.07,100.0,L1,"SL L1 hit (close $7,459.50)",5
1382,LONG,2018-05-30 10:35,2018-05-30 11:50,7490.86,7507.54,0.2227,4.34,75.0,L1,"EMA new down line (2 bars, P&L=+0.22%)",7
1383,SHORT,2018-05-30 13:20,2018-05-30 14:30,7510.00,7493.00,0.2264,4.41,70.0,L1,"EMA new up line (2 bars, P&L=+0.23%)",6
1384,SHORT,2018-05-30 16:00,2018-05-30 17:20,7337.01,7304.39,0.4446,8.67,80.0,L1,"EMA new up line (2 bars, P&L=+0.44%)",9
1385,LONG,2018-05-31 04:45,2018-05-31 07:20,7474.08,7564.03,1.2035,23.46,155.0,L2,"EMA new down line (2 bars, P&L=+1.20%)",14
1386,LONG,2018-05-31 09:00,2018-05-31 13:00,7546.01,7529.84,-0.2143,-4.18,240.0,L1,"SL L1 hit (close $7,539.25)",4
1387,LONG,2018-05-31 15:15,2018-05-31 18:30,7560.84,7569.00,0.1079,2.10,195.0,L1,"SL L1 hit (close $7,567.91)",14
1388,LONG,2018-06-01 04:55,2018-06-01 08:00,7491.22,7567.33,1.0160,19.81,185.0,L2,"EMA new down line (2 bars, P&L=+1.02%)",6
1389,LONG,2018-06-01 09:00,2018-06-01 11:50,7599.99,7415.00,-2.4341,-47.48,170.0,L1,Hard stop -2.4%,11
1390,LONG,2018-06-01 12:50,2018-06-01 14:50,7421.00,7428.99,0.1077,2.10,120.0,L1,"SL L1 hit (close $7,423.99)",6
1391,LONG,2018-06-01 15:55,2018-06-01 21:50,7447.30,7444.46,-0.0381,-0.74,355.0,L1,"SL L1 hit (close $7,443.74)",14
1392,LONG,2018-06-02 04:15,2018-06-02 06:15,7500.21,7478.98,-0.2831,-5.52,120.0,L1,"SL L1 hit (close $7,492.00)",5
1393,SHORT,2018-06-02 07:55,2018-06-02 11:55,7641.00,7652.28,-0.1476,-2.88,240.0,L1,"SL L1 hit (close $7,651.00)",5
1394,LONG,2018-06-02 12:55,2018-06-02 14:20,7636.28,7627.61,-0.1135,-2.21,85.0,L1,"SL L1 hit (close $7,629.18)",4
1395,LONG,2018-06-02 15:20,2018-06-02 20:30,7666.00,7667.05,0.0137,0.27,310.0,L1,"SL L1 hit (close $7,654.37)",15
1396,SHORT,2018-06-03 04:15,2018-06-03 08:45,7630.82,7773.02,-1.8635,-36.33,270.0,L1,Hard stop -1.9%,7
1397,LONG,2018-06-03 09:55,2018-06-03 21:55,7753.63,7692.01,-0.7947,-15.49,720.0,L1,"Time exit (720min, P&L=-0.79%)",5
1398,SHORT,2018-06-04 06:25,2018-06-04 07:25,7641.37,7613.90,0.3595,7.00,60.0,L1,"EMA new up line (2 bars, P&L=+0.36%)",12
1399,LONG,2018-06-04 08:30,2018-06-04 10:40,7595.22,7607.58,0.1627,3.17,130.0,L1,"EMA new down line (2 bars, P&L=+0.16%)",5
1400,SHORT,2018-06-04 11:40,2018-06-04 14:45,7519.96,7474.99,0.5980,11.65,185.0,L1,"SL L1 hit (close $7,488.99)",16
1401,SHORT,2018-06-04 16:35,2018-06-04 17:45,7485.00,7470.41,0.1949,3.80,70.0,L1,"EMA new up line (2 bars, P&L=+0.19%)",9
1402,LONG,2018-06-04 18:50,2018-06-04 22:10,7495.77,7513.88,0.2416,4.71,200.0,L1,"SL L1 hit (close $7,521.31)",10
1403,LONG,2018-06-05 04:00,2018-06-05 06:30,7420.97,7442.41,0.2889,5.63,150.0,L1,"EMA new down line (2 bars, P&L=+0.29%)",8
1404,SHORT,2018-06-05 07:40,2018-06-05 14:20,7396.67,7401.00,-0.0585,-1.14,400.0,L1,"SL L1 hit (close $7,407.00)",14
1405,LONG,2018-06-05 15:20,2018-06-05 16:30,7450.00,7563.01,1.5169,29.57,70.0,L3,"SL L3 hit (close $7,540.07)",14
1406,LONG,2018-06-05 17:30,2018-06-05 18:30,7601.00,7631.98,0.4076,7.95,60.0,L1,"EMA new down line (2 bars, P&L=+0.41%)",14
1407,SHORT,2018-06-06 04:00,2018-06-06 05:40,7597.07,7604.68,-0.1002,-1.95,100.0,L1,"SL L1 hit (close $7,612.76)",11
1408,LONG,2018-06-06 06:40,2018-06-06 14:00,7627.97,7629.99,0.0265,0.52,440.0,L1,"SL L1 hit (close $7,629.99)",11
1409,SHORT,2018-06-06 15:00,2018-06-06 17:10,7627.98,7532.50,1.2517,24.41,130.0,L3,"SL L3 hit (close $7,521.70)",8
1410,SHORT,2018-06-06 18:10,2018-06-06 20:50,7500.80,7635.91,-1.8013,-35.13,160.0,L1,Hard stop -1.8%,6
1411,SHORT,2018-06-07 04:25,2018-06-07 10:00,7700.12,7708.13,-0.1040,-2.03,335.0,L1,"SL L1 hit (close $7,706.05)",12
1412,LONG,2018-06-07 12:45,2018-06-08 01:25,7725.00,7681.98,-0.5569,-10.86,760.0,L1,"Time exit (760min, P&L=-0.56%)",14
1413,SHORT,2018-06-08 04:05,2018-06-08 05:15,7628.84,7636.27,-0.0974,-1.90,70.0,L1,"SL L1 hit (close $7,632.44)",13
1414,LONG,2018-06-08 07:05,2018-06-08 17:35,7647.10,7638.97,-0.1063,-2.07,630.0,L1,"SL L1 hit (close $7,640.03)",12
1415,SHORT,2018-06-09 05:00,2018-06-09 09:30,7653.01,7634.79,0.2381,4.64,270.0,L1,"EMA new up line (2 bars, P&L=+0.24%)",10
1416,SHORT,2018-06-09 11:10,2018-06-09 12:30,7640.47,7640.83,-0.0047,-0.09,80.0,L1,"SL L1 hit (close $7,646.00)",4
1417,SHORT,2018-06-09 13:35,2018-06-09 17:35,7590.00,7597.32,-0.0964,-1.88,240.0,L1,"SL L1 hit (close $7,603.75)",10
1418,LONG,2018-06-10 04:05,2018-06-10 07:05,7300.39,7273.94,-0.3623,-7.06,180.0,L1,"SL L1 hit (close $7,294.51)",9
1419,SHORT,2018-06-10 08:15,2018-06-10 18:25,7198.03,6738.00,6.3911,124.57,610.0,L8,"SL L8 hit (close $6,725.00)",13
1420,LONG,2018-06-11 04:40,2018-06-11 07:55,6776.00,6625.00,-2.2285,-43.49,195.0,L1,Hard stop -2.2%,11
1421,LONG,2018-06-11 09:00,2018-06-11 15:25,6790.55,6666.14,-1.8321,-35.74,385.0,L1,Hard stop -1.8%,15
1422,LONG,2018-06-11 16:30,2018-06-11 20:25,6730.00,6728.67,-0.0198,-0.39,235.0,L1,"SL L1 hit (close $6,727.18)",11
1423,SHORT,2018-06-12 04:00,2018-06-12 05:25,6817.97,6823.00,-0.0738,-1.44,85.0,L1,"SL L1 hit (close $6,826.53)",15
1424,LONG,2018-06-12 06:25,2018-06-12 10:20,6835.64,6832.01,-0.0531,-1.04,235.0,L1,"SL L1 hit (close $6,833.99)",7
1425,SHORT,2018-06-12 11:30,2018-06-12 14:10,6816.86,6747.01,1.0247,19.98,160.0,L3,"SL L3 hit (close $6,745.59)",11
1426,SHORT,2018-06-12 15:10,2018-06-12 17:15,6734.72,6735.40,-0.0101,-0.20,125.0,L1,"SL L1 hit (close $6,737.00)",9
1427,SHORT,2018-06-12 18:15,2018-06-12 19:30,6699.97,6464.89,3.5087,68.43,75.0,L5,"SL L5 hit (close $6,508.99)",16
1428,SHORT,2018-06-13 04:20,2018-06-13 10:25,6528.22,6427.83,1.5378,30.01,365.0,L4,"SL L4 hit (close $6,434.09)",10
1429,LONG,2018-06-13 11:25,2018-06-13 13:40,6419.80,6453.31,0.5220,10.19,135.0,L1,"EMA new down line (2 bars, P&L=+0.52%)",7
1430,LONG,2018-06-13 15:10,2018-06-13 16:20,6432.70,6269.56,-2.5361,-49.52,70.0,L1,Hard stop -2.5%,5
1431,SHORT,2018-06-13 17:20,2018-06-13 21:10,6254.40,6267.24,-0.2053,-4.01,230.0,L1,"SL L1 hit (close $6,273.00)",13
1432,LONG,2018-06-14 04:00,2018-06-14 12:05,6509.00,6508.95,-0.0008,-0.01,485.0,L1,"SL L1 hit (close $6,515.00)",12
1433,SHORT,2018-06-14 13:05,2018-06-14 14:35,6441.99,6428.54,0.2088,4.07,90.0,L1,"SL L1 hit (close $6,404.43)",17
1434,SHORT,2018-06-14 15:45,2018-06-14 16:50,6357.57,6540.01,-2.8696,-56.00,65.0,L1,Hard stop -2.9%,14
